video_id,title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,likesVSviews,rating,raw_rating
f39NLfxE0LM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2020-01-10 18:30:02,38,18789,621,16,0.03219969130874448,0.7062873640762839,0.032199691308744484
xoqNVm9DyRE,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-28 18:30:09,66,31369,768,65,0.022410660205935795,0.4851262980872033,0.0224106602059358
yXhudn_6bAI,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2020-01-05 18:30:02,19,31372,497,23,0.015109014407752136,0.3201620895520342,0.015109014407752138
NCeSrvK5x38,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-29 18:30:02,44,36828,702,38,0.018029759965243836,0.3861497439167646,0.01802975996524384
wnD6Oo9fuVI,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-27 18:30:05,16,29483,545,28,0.017535528948885798,0.3749837094773349,0.017535528948885798
KoON33XqcXo,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-22 18:30:00,77,60313,1002,101,0.014938736259181271,0.3163150390669484,0.014938736259181271
Gm3fXQ5h1oE,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-16 18:30:00,76,30634,1270,16,0.040934908924724164,0.9036398925652742,0.040934908924724164
M0BL20wtWeU,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-20 18:30:01,13,13970,275,14,0.01868289191123837,0.4009057862554419,0.01868289191123837
NpGGsxFIQps,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-14 18:30:00,12,10861,270,15,0.02347850105883436,0.5092517522668284,0.02347850105883436
kLt6l05byxg,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-15 18:30:04,37,49694,817,36,0.015716183040206062,0.3338796945507673,0.015716183040206062
XdWML6DIlZ4,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-18 18:30:03,33,12953,375,24,0.027097969582336137,0.5910254751781695,0.027097969582336137
YH5m0zSeeWA,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-11 18:30:02,12,10216,210,42,0.01644479248238058,0.3503409805788392,0.01644479248238058
mgb8ES3HPnU,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-13 18:30:04,13,12286,241,15,0.018394921048347713,0.3943997344979376,0.018394921048347716
XkQ5u2-IsyI,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-31 18:30:04,27,17965,546,20,0.029279153910381297,0.6403044125972911,0.029279153910381293
YAYuXTgOSN8,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-30 18:30:05,27,25958,605,26,0.022305262346868016,0.4827450713223085,0.022305262346868016
4_ZXIdzoJM8,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-08 18:30:01,19,14986,388,32,0.02375550513812892,0.5155100342986969,0.023755505138128918
cKQuawRBmew,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-01 18:30:02,31,29701,541,64,0.016060065317666072,0.3416489385401941,0.016060065317666072
2NkAiF6vWAk,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-24 18:30:01,68,35164,703,55,0.01842793766351951,0.3951456704062064,0.01842793766351951
Gg4sqdHb6-0,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-21 03:07:00,45,11125,298,42,0.02301123595505618,0.4986949517657625,0.02301123595505618
HGQtIokZPoc,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-23 18:30:00,65,31136,1330,28,0.041816546762589925,0.9235585098411714,0.041816546762589925
E6masnPb2Jg,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-12-06 18:30:00,52,82165,1659,57,0.019497352887482503,0.4193066939470088,0.019497352887482503
SszsQVC9kEo,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-22 18:30:01,32,45111,648,47,0.013322692913036732,0.2798041867298525,0.013322692913036732
hgSlnNJvVVU,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-28 18:30:02,13,7045,174,30,0.02044002838892832,0.4406043194823623,0.02044002838892832
7ZvYsWjzrEk,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-16 18:30:00,1335,998814,45718,647,0.04512451767796607,0.9982946472813264,0.04512451767796607
WrWOcuKxLLA,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-21 18:30:01,11,9364,241,24,0.023173857325929092,0.5023690146384956,0.02317385732592909
QZ7d4Er3Tsw,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-17 18:30:00,68,80115,1639,96,0.01925981401735006,0.4139400392515037,0.01925981401735006
g6NwDSLruz0,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-19 18:30:02,21,20486,632,17,0.03002050180611149,0.6570534952354501,0.030020501806111488
X5jX8emnErg,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-15 18:30:03,49,16795,342,23,0.01899374813932718,0.4079288811921553,0.01899374813932718
ZtvHqY2sqWM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-10 18:30:01,168,188939,2250,160,0.011061771259507037,0.22872376439173644,0.011061771259507035
-0wwrpbs2rM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-08 18:30:00,71,66502,1101,74,0.015443144567080689,0.3277110064407548,0.015443144567080687
2AAS066uGlA,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-12 18:30:00,26,18509,567,36,0.028688746015451943,0.6269654786374755,0.028688746015451943
4u0wWpv2XH8,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-06 18:30:00,422,343774,12954,370,0.036605444274436114,0.8058254094807309,0.036605444274436114
M3Vu8p3wKLE,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-05 18:30:02,28,8102,296,43,0.03122685756603308,0.6843083811403253,0.031226857566033082
QeuiPmSHgiM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-03 18:30:01,46,92844,1319,67,0.013484985567187972,0.2834708229901037,0.013484985567187972
xKjD3JvvUZY,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-29 18:30:09,99,184038,2773,95,0.014551342657494647,0.30756275490250434,0.014551342657494647
prd4lH8UJP4,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-31 17:30:00,52,22994,993,23,0.04218491780464469,0.9318810222006392,0.04218491780464469
79AfcH8qxZM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-29 17:30:00,14,9543,247,17,0.02410143560725139,0.5233255525564002,0.02410143560725139
7L6BaJzo7yk,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-27 17:30:01,32,54735,785,62,0.013209098383118663,0.27723777468525285,0.013209098383118664
p_9LKcLnqp4,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-11-01 17:30:00,40,42572,706,59,0.015197782580099597,0.3221676060751795,0.015197782580099597
k6OwhOvRqcA,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-24 17:30:00,30,7955,285,69,0.027152734129478315,0.5922627565288129,0.027152734129478315
oMJP_rl00vg,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-22 17:30:04,40,8374,385,28,0.042631956054454266,0.9419808425840284,0.04263195605445426
Ai1UOPfUJmE,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-20 17:30:00,91,127302,2136,95,0.016032741040989142,0.3410316081738092,0.016032741040989142
IUnRzoNV4TU,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-25 17:30:01,23,18712,431,20,0.021964514749893117,0.4750466483641299,0.021964514749893117
PPXP4T-g6yU,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-15 17:30:00,45,9745,370,15,0.03642893791688045,0.801837646669388,0.03642893791688045
xD10y2I2mCM,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-12 17:30:01,130,31628,1012,34,0.03092196787656507,0.6774200866785294,0.03092196787656507
8NVApXdz2R0,Laugh Factory,2006-07-31T22:18:05.000Z,1090000,1961,478876765,2019-10-13 17:30:00,58,71177,1158,53,0.015524677915618809,0.3295530684473998,0.015524677915618809
