title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,video_favoriteCount,video_id
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-10-27T23:39:39.000Z,0,331,0,1,0,_eeV0FLeeZs
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-10-05T22:32:33.000Z,0,383,5,0,0,pVWoQX29lWs
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-10-05T21:56:58.000Z,0,3040,14,1,0,TVSKWCvKQ7E
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-10-04T15:47:50.000Z,0,858,8,3,0,6DupnoBIIMk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-09-13T18:18:11.000Z,2,4534,43,1,0,OJ1HJXDFcNk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-09-11T20:40:34.000Z,0,872,11,0,0,r55DBNdJMt8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-08-30T23:43:04.000Z,9,19881,85,6,0,5V2BeNFFSxE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-08-25T02:00:02.000Z,2,2262,28,1,0,e-XuaV3zN_0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-08-23T21:53:21.000Z,29,28687,349,6,0,C4lGLj1bNc0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-07-04T00:30:00.000Z,1,317,6,0,0,hUDLleaFofg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-09T21:14:17.000Z,0,206,3,0,0,yg8FSJsuQ9U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-06-27T00:30:01.000Z,0,209,1,0,0,Z1ttDHeEFOI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-06-24T00:30:01.000Z,12,41618,411,7,0,ZgHjiJR_KKY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-06-17T00:30:01.000Z,0,1839,9,0,0,NzPgqkaubhk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-06-10T00:30:00.000Z,2,779,8,0,0,Wvys-GiLKdI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-06-03T00:30:00.000Z,1,695,11,2,0,KJb-L7bLhLo
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-05-26T00:30:01.000Z,50,138625,2362,48,0,-Ue_GU394FY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-05-11T00:30:01.000Z,0,663,10,1,0,mfmtvuWO79w
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-05-04T00:30:00.000Z,71,667344,8872,73,0,mxYADXZFgcI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-04-13T00:30:00.000Z,27,62903,554,25,0,kh7pRnPsfMc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-03-30T00:30:00.000Z,5,2631,28,5,0,rzb7WtjBGMM
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-03-23T00:30:00.000Z,1,877,13,1,0,6prNwwJHGSE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-03-16T00:30:01.000Z,5,646,13,1,0,yuZg8oSaqSM
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-03-09T01:00:00.000Z,0,4922,49,0,0,DuI77R8_w2U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-03-01T23:30:00.000Z,13,7298,138,8,0,XmIELj5Id7Q
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2017-02-16T23:30:00.000Z,5,16601,290,0,0,GdiYGykRGZg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-12-22T00:00:03.000Z,0,558,2,0,0,mu63jmhT-Og
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-12-07T01:00:01.000Z,13,9752,227,3,0,zmqV4OrBjDI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-11-15T22:30:00.000Z,206,611351,10016,100,0,p_hPxpfkioI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-10-27T21:30:00.000Z,1,4695,15,0,0,-R7B3kMl67M
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-10-21T19:00:06.000Z,5,3953,56,0,0,sAQWOOGtOx4
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-09-30T00:00:01.000Z,34,38223,806,4,0,_N--hvr4JqE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-09-20T21:00:00.000Z,1,1037,13,2,0,EIO572BxCnI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-09-15T18:23:03.000Z,1,275,7,0,0,oJZpzuRh4Ig
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-09-01T19:30:00.000Z,0,310,4,2,0,HAZfUyL0yGQ
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-08-25T19:30:00.000Z,0,2548,22,0,0,95O1IdZ6ltU
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-07-21T23:31:48.000Z,0,5224,37,2,0,jShG2C7J3tc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-07-12T20:00:00.000Z,0,1395,12,1,0,o19XNS9sdbc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-30T21:25:23.000Z,1,597,4,0,0,J7D5LOUqns8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-23T21:30:01.000Z,1,2706,65,0,0,Re8QEcZwmZM
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-21T19:30:01.000Z,0,2939,18,0,0,EdqFAJDxf2Q
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-16T19:32:31.000Z,0,2158,13,3,0,OxcG4fvtYrY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-14T19:30:00.000Z,6,8152,101,2,0,eoYRQH5LUs0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-09T19:30:00.000Z,4,10259,34,2,0,zRCiydIu99o
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-07T19:30:00.000Z,2,9245,56,6,0,aLdlpbd1Bwk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-06-02T19:30:01.000Z,1,873,3,0,0,e3dIfDOfO7E
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-31T19:30:00.000Z,0,1167,6,0,0,VFqw2CIWZsM
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-26T19:30:00.000Z,2,1573,10,0,0,kPNT24luH34
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-24T19:30:01.000Z,0,3593,13,6,0,u9CSLHbb2e8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-17T19:00:03.000Z,11,19030,312,4,0,pBbdwgJZJYg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-19T19:30:00.000Z,0,690,12,2,0,_jJtrixtvEI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-10T19:00:00.000Z,0,428,3,1,0,IR7yHDIxxmI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-05T20:59:31.000Z,0,699,1,0,0,i9oN30b9d8U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-05-03T18:30:00.000Z,2,794,6,1,0,bvHdRohrVng
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-26T19:00:01.000Z,0,664,8,1,0,J9kSpNE_WH0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-22T18:00:01.000Z,0,2074,6,2,0,bTFCa55H4-0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-28T19:00:00.000Z,0,326,8,1,0,b5xTmEg7e98
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-21T18:00:00.000Z,4,7578,42,3,0,2y5g4oy7vV8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-19T19:30:00.000Z,0,608,5,0,0,awDy51fe-ws
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-14T19:30:01.000Z,1,609,7,1,0,PurelqEXZts
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-07T19:00:01.000Z,21,22905,432,5,0,Wypuss520xk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-12T19:30:00.000Z,1,535,2,1,0,I1LVw9vBgg8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-04-05T19:00:01.000Z,0,1237,3,1,0,1jfGRHk7jMw
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-31T17:57:42.000Z,0,453,9,0,0,2uDz3wSnYco
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-31T18:30:00.000Z,0,410,3,0,0,DZ93RKnIU8s
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-24T19:00:02.000Z,16,6934,87,10,0,rKbuOunFFi0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-17T17:30:00.000Z,0,614,4,1,0,S68wxsEHBFU
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-22T19:30:01.000Z,0,1187,8,0,0,oO9Ulb_zD6Y
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-15T20:00:01.000Z,0,863,1,0,0,EdVJVcdurlc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-03T21:39:20.000Z,0,1126,8,0,0,D2AFukisPxY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-03-01T20:00:30.000Z,0,2099,4,1,0,cU4-Q47HVJk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-25T21:30:00.000Z,1,925,7,5,0,ng0qUiAK6VU
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-23T21:30:01.000Z,9,11519,167,3,0,3SGe2O6ol4U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-19T23:43:38.000Z,1,416,6,1,0,nA1kk8d0F44
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-10T22:20:35.000Z,1,582,10,2,0,ykLUMFuYeJA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-18T22:00:00.000Z,7,22380,225,4,0,EZJvMKLTiJk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-16T22:00:00.000Z,0,334,0,1,0,UF-sPgPox0k
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-09T19:21:06.000Z,2,6300,46,7,0,4YbSox9OsaE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-04T21:31:17.000Z,0,1338,4,1,0,k2x4ARXXiM0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-02-02T21:30:01.000Z,0,668,6,0,0,6bFBQS9J5JQ
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-28T19:20:54.000Z,0,4061,65,1,0,eeAdjZClisQ
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-21T22:45:01.000Z,1,650,5,1,0,W65uh3MsQpE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-19T22:30:01.000Z,0,1157,3,1,0,cQci9uj_iK0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-14T22:00:00.000Z,5,27549,126,4,0,UqATkdT7jPA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-14T00:24:30.000Z,1,3883,14,3,0,SchGC-O191M
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-07T22:00:00.000Z,0,3533,10,1,0,Ei7D9z8XYRs
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2016-01-05T23:30:00.000Z,11,34934,397,10,0,3A-Ru_xnXZc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-31T23:00:01.000Z,8,37153,113,3,0,oLghNgrVExI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-22T20:00:02.000Z,3,12914,105,5,0,fAqf-uCyT2c
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-08T21:00:00.000Z,2,21465,65,2,0,j-t9SsLykZY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-29T21:30:00.000Z,0,640,2,2,0,t50v5Ac2a1U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-24T21:30:00.000Z,0,1089,5,2,0,TTLOM9wzncM
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-17T21:30:00.000Z,0,8975,24,3,0,cl9y54n45aE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-10T21:30:00.000Z,1,8292,78,1,0,XJZf5zEL4VE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-15T21:30:00.000Z,0,826,3,0,0,NMjmvJl67lc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-12-03T22:45:25.000Z,1,3846,13,2,0,DONt_-x3FMI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-27T19:30:00.000Z,5,13284,247,2,0,bauEhz7lGFA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-26T00:07:15.000Z,3,8746,94,0,0,k2aa_N7FMSI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-19T23:03:28.000Z,0,849,6,0,0,Hgd9xgFVdtg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-17T22:12:38.000Z,0,2107,4,1,0,_9stzV0z0zg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-12T21:13:39.000Z,2,3793,13,1,0,SNpu3H9L3Ng
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-10T21:24:35.000Z,5,1774,21,3,0,rOr0DpQNuGA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-05T23:07:37.000Z,2,4302,32,2,0,qblBmwZY1sY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-11-03T21:00:01.000Z,1,2175,7,0,0,9D4yKTgqkGE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-27T21:30:00.000Z,1,1024,8,0,0,QXLvTnFrYwI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-22T20:30:01.000Z,0,1273,14,0,0,HFWUoIXABt4
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-20T22:00:01.000Z,1,4049,49,3,0,5rcbVx3sqm0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-15T20:00:00.000Z,33,48026,680,9,0,-UV843ByDSY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-13T20:30:00.000Z,0,2130,14,1,0,PBXHtMMgq_s
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-08T21:28:23.000Z,0,1617,12,1,0,aNnwEI4gzHU
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-06T21:00:00.000Z,18,32553,460,8,0,NfGhgU0mV-Q
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-10-01T21:30:01.000Z,1,2729,17,0,0,eRyLIKjxfkc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-29T20:30:00.000Z,3,12125,116,2,0,_YI_VKOohDk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-24T20:30:30.000Z,3,2041,17,0,0,K_YnUENOIIs
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:18:07.000Z,0,227,6,0,0,_oAC8h65bZo
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-22T17:02:53.000Z,1,3517,10,2,0,RpWLSD6cmac
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-17T18:23:51.000Z,0,2486,18,0,0,0BJR-et2ZvQ
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-15T21:18:14.000Z,17,53184,471,9,0,LLrGTlVfDKc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-10T21:05:53.000Z,1,2640,15,0,0,BulccZkna3g
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-09-04T19:36:34.000Z,10,39847,485,2,0,mVfPNtA5cKo
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-08-28T21:55:17.000Z,0,2761,10,0,0,u5lEjD1EhSs
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-07-17T22:40:43.000Z,20,68292,534,7,0,44xTzurRKGw
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-06-05T21:41:47.000Z,31,78206,495,10,0,33PNn_btJ0Q
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:31:14.000Z,0,300,6,2,0,li7ZCtLfeJc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:32:07.000Z,2,142,6,0,0,3eyJHfxcWno
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:32:38.000Z,1,400,16,3,0,oSy7Jh0rLhc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:33:05.000Z,2,456,7,0,0,moIlCPCFqks
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-06-12T04:33:53.000Z,1,872,5,0,0,wWrPumuypjA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2019-05-08T19:33:30.000Z,0,296,1,0,0,0sA-viMfI74
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-05-08T21:13:22.000Z,1,1348,9,0,0,UuJlMqRcDoI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-04-28T21:57:32.000Z,0,152,2,0,0,gAMDIkXPYZg
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-04-28T21:56:40.000Z,0,141,1,0,0,yVkxRITNiNY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-05-22T17:35:31.000Z,0,943,7,0,0,4Dnk3xtC3cc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2015-05-22T17:40:38.000Z,0,480,4,0,0,i9R6qD2Vxfc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2014-03-04T22:51:48.000Z,8,7825,58,0,0,_78mMi9Vr4c
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2012-10-10T18:15:25.000Z,0,210,3,0,0,5QfLoYVo41g
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2011-11-14T19:12:26.000Z,0,1022,6,0,0,0iDa-mKxn7U
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2011-08-29T03:14:43.000Z,1,1268,4,1,0,PzVQTYXbgno
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2011-06-05T04:45:47.000Z,0,3527,19,3,0,9bBGg8Fvp70
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2009-09-10T19:36:23.000Z,1,13021,19,1,0,g-MmGZJ2UlI
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2009-09-10T19:34:00.000Z,1,10778,31,0,0,hB-m2z66jiY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2009-03-20T21:54:37.000Z,3,14069,29,2,0,VABM5Ona7J4
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2009-03-06T23:26:03.000Z,35,126658,303,10,0,jCyr1teYAbQ
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-10-25T22:24:20.000Z,4,13282,38,3,0,XH-M2PDomv4
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-28T19:32:02.000Z,2,4665,11,3,0,XXG2mb9NhBk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-27T19:35:14.000Z,4,23607,43,7,0,lrYahaFQBbc
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-27T18:31:09.000Z,0,355,0,0,0,7g-X9n5kKrE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-24T23:52:14.000Z,7,21781,81,3,0,KKIMdp4XUI0
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-24T21:31:00.000Z,0,2474,11,1,0,ekB06AUBnVE
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-19T17:50:58.000Z,2,9955,16,2,0,wiMFUsJbxq8
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-19T00:10:47.000Z,2,31396,26,1,0,QgIrOt_jktY
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-18T22:51:20.000Z,4,7669,14,2,0,L9WM_ZJ2iXA
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-18T22:25:55.000Z,15,19569,50,2,0,KaJfErHVnyk
Comedy Works,2007-08-23T15:26:30.000Z,9860,328,3771134,2007-09-11T23:50:37.000Z,2,18554,38,3,0,BSsyxxUs-48
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T22:49:54.000Z,0,490,24,2,0,eIwDq-wJ2PE
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T22:49:57.000Z,3,1486,27,2,0,tABL1UXx8wU
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T03:58:58.000Z,6,5567,58,3,0,i7cB7WPM9gU
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:53:50.000Z,1,1094,21,2,0,EPOKrrVh628
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:53:52.000Z,3,3726,105,2,0,SfsGDv6oB5c
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:53:54.000Z,4,1318,23,10,0,9fvf5_z8GNo
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:53:56.000Z,3,2316,30,6,0,qdQTQOpFVo8
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:53:58.000Z,1,1152,32,6,0,u7jfxXE23RQ
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:54:00.000Z,8,1129,54,3,0,eqN80tKkT74
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-19T01:54:02.000Z,5,978,22,7,0,gfc4hi1ZtLw
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:43:55.000Z,5,524,24,4,0,moJ3BjIB1n8
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:43:57.000Z,2,1371,24,2,0,KFJTDu9ePxw
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:00.000Z,1,245,1,3,0,6nd65_LUAXQ
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:02.000Z,0,251,7,0,0,H4tVF8lXaKo
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:05.000Z,8,2214,75,4,0,9T_FlO-mwbU
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:07.000Z,1,609,30,4,0,jQJOkkoIhEo
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:10.000Z,1,923,31,2,0,7jBrEhzLDrg
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:13.000Z,2,270,4,1,0,ub5b_3DYdws
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:15.000Z,0,621,10,2,0,9Z035K8j8oM
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-17T01:44:18.000Z,310,346973,12414,619,0,i6EskIF9xxw
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-14T05:30:13.000Z,0,697,15,2,0,hYaVlRWbhoM
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:24.000Z,2,1021,28,11,0,WTa2r-8Q9Wc
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:21.000Z,3,1275,57,4,0,IrPq-bOtal4
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:19.000Z,2,2886,68,5,0,PamYRp2sW68
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:15.000Z,1,920,23,1,0,Yb7sRNgtcX0
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:04.000Z,0,679,20,1,0,s8zHB5D6-xU
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:02.000Z,2,917,35,2,0,9TKxrFfx_ks
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:31:00.000Z,3,1955,48,2,0,ZiEni1ZhRi4
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:30:57.000Z,0,497,12,7,0,M5lRR9oMooE
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T23:30:55.000Z,1,1244,32,4,0,Wpta89s4mas
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:22.000Z,80,105380,3034,132,0,4qJqZuGblJo
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:24.000Z,67,28980,632,139,0,otcx5qfHS68
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:27.000Z,0,902,22,0,0,eU4Gg1opzEU
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:30.000Z,6,3482,93,11,0,WZsQHPVUMaw
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:32.000Z,1,240,8,4,0,gJQOJP7xkoA
TheMelbComedyFest,2009-11-05T23:27:23.000Z,99900,1641,77453735,2020-02-12T04:14:35.000Z,6,1110,48,1,0,aCYcSsMg7-g
